youthidCUF,classidCUF,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_pbsch1,y1_pbsch2,y1_pbsch3,y1_pbsch4,y1_del1,y1_del2,y1_del3,y1_del4,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_pdisc2,y1_pdisc3,y1_pdisc4,y1_date,y1_contm,y1_gawm,y1_contf,y1_gawf,y1_penc1,y1_penc2,y1_penc3,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_tenc1,y1_tenc2,classid.x,neg_indegree,neg_outdegree,neg_isolate,classid.y,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,sex,schooltype,nationality,age,language,gender,problem_behaviors,delinquency_history,delinquency_count,victim_history,victim_history_score,parent_relation,teacher_support,teacher_help,teacher_encouragement,classid.f,schoolid.f
50440120,504401,5044,4,2,1996,1,3,3,4,4,3,6,1,0,0,0,0,0,0,0,2,2,2,3,4,4,4,1,1,2,4,1,2,2,3,3,2,3,3,2,3,3,3,2,3,2,4,2,2,1,2,3,504401,2,5,0,504401,3,3,0,2,2,3,2,4,German only,14,14,Girl,1,no,0,1,6,2,5,2,3,504401,5044
50440122,504401,5044,4,2,1996,1,3,3,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,1,3,5,NA,3,2,2,3,4,2,3,3,2,5,5,4,2,2,2,4,4,2,2,3,504401,1,0,0,504401,5,5,0,3,2,5,2,4,German only,14,9,Girl,0,no,0,0,0,NA,5,2,3,504401,5044
50440123,504401,5044,4,1,1995,1,4,3,3,3,3,5,0,1,0,0,1,0,0,1,0,0,0,4,4,4,3,1,1,3,1,3,1,1,1,2,3,2,4,4,2,5,5,5,1,1,2,4,3,4,1,2,504401,4,3,0,504401,2,5,0,0,5,5,1,4,German only,15,13,Boy,1,yes,2,0,0,3,3,1,2,504401,5044
50440124,504401,5044,4,2,1995,1,2,2,4,2,3,6,1,0,0,1,0,0,0,0,0,0,0,4,3,4,4,2,1,3,4,1,2,2,2,3,4,2,3,4,2,4,5,4,2,1,2,3,4,3,2,2,504401,0,1,0,504401,3,4,0,2,3,4,2,4,German only,15,10,Girl,2,no,0,0,0,2,4,2,2,504401,5044
50440125,504401,5044,4,2,1995,3,2,2,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,1,1,3,1,2,1,1,2,1,2,2,4,3,3,4,4,4,1,1,1,3,1,1,1,1,504401,5,5,0,504401,1,2,0,0,3,2,2,4,Only other nationality,15,9,Girl,0,no,0,0,0,2,2,1,1,504401,5044
50440126,504401,5044,4,2,1995,1,3,3,3,3,3,9,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,1,1,3,4,2,2,1,2,3,3,3,4,3,1,4,3,4,1,1,2,2,2,2,2,2,504401,2,5,0,504401,5,5,0,3,2,5,2,4,German only,15,12,Girl,1,no,0,0,0,2,4,2,2,504401,5044
50440128,504401,5044,4,1,1995,1,3,3,2,2,4,6,1,2,0,1,0,0,0,0,0,0,0,4,4,4,4,2,5,NA,5,NA,2,2,3,3,3,3,4,3,2,4,5,5,2,1,2,5,5,3,3,3,504401,6,5,0,504401,1,4,0,0,5,4,1,4,German only,15,10,Boy,4,no,0,0,0,NA,6,3,3,504401,5044
50440310,504403,5044,4,2,1994,1,4,4,4,4,NA,3,4,0,0,1,NA,NA,NA,NA,0,0,0,2,4,4,4,1,1,3,1,3,1,1,1,2,4,1,4,4,1,4,5,5,1,1,1,3,2,2,4,4,504403,7,5,0,504403,2,3,0,2,2,3,2,4,German only,16,16,Girl,5,NA,NA,0,0,3,8,4,4,504403,5044
50440311,504403,5044,4,2,1994,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,1,1,2,2,1,3,2,3,3,3,NA,4,3,2,5,5,4,2,2,2,2,5,2,3,4,504403,1,1,0,504403,3,4,0,3,2,4,2,4,German only,16,12,Girl,0,no,0,0,0,2,7,3,4,504403,5044
50440312,504403,5044,4,1,1995,3,4,3,3,4,1,10,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,1,1,1,4,3,1,4,5,5,1,1,1,2,2,3,2,2,504403,1,5,0,504403,2,5,0,1,4,5,1,4,Only other nationality,15,14,Boy,0,no,0,0,0,3,4,2,2,504403,5044
50440315,504403,5044,4,2,1996,3,2,2,3,2,4,10,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,2,1,3,1,4,4,1,5,5,5,1,1,1,2,3,2,1,1,504403,0,2,0,504403,5,4,0,4,1,4,2,4,Only other nationality,14,9,Girl,1,no,0,0,0,3,2,1,1,504403,5044
50440317,504403,5044,4,2,1994,3,2,3,4,2,3,10,0,1,0,1,1,0,0,0,0,2,0,3,4,4,4,1,1,2,1,2,2,1,1,2,2,1,4,4,1,3,3,2,1,2,2,2,2,1,1,2,504403,0,5,0,504403,1,5,0,1,4,5,2,4,Only other nationality,16,11,Girl,2,yes,1,1,2,2,3,1,2,504403,5044
50440320,504403,5044,4,1,1994,3,4,4,2,3,4,5,4,2,2,3,1,0,1,1,0,0,0,3,4,4,2,2,2,2,2,2,2,2,4,3,4,2,4,4,4,4,5,5,2,2,4,5,5,5,3,3,504403,0,5,0,504403,3,5,0,2,3,5,1,4,Only other nationality,16,13,Boy,11,yes,3,0,0,2,6,3,3,504403,5044
50440321,504403,5044,4,2,1996,1,4,4,4,4,4,8,2,0,0,2,0,0,0,0,0,0,0,4,4,4,4,2,1,3,2,3,2,1,1,2,3,1,4,3,1,3,5,4,1,1,1,3,3,3,1,1,504403,4,2,0,504403,0,3,0,0,4,3,2,4,German only,14,16,Girl,4,no,0,0,0,3,2,1,1,504403,5044
50440322,504403,5044,4,2,1996,1,3,4,3,4,4,9,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,2,4,1,4,4,2,4,4,5,2,1,2,5,4,2,2,2,504403,1,4,0,504403,5,3,0,3,1,3,2,4,German only,14,14,Girl,2,no,0,0,0,3,4,2,2,504403,5044
50440326,504403,5044,4,1,1996,1,4,4,4,4,4,7,3,2,4,1,0,0,0,0,2,2,2,3,3,3,3,2,1,2,NA,NA,1,1,2,3,2,3,2,2,3,1,3,2,2,2,3,3,5,NA,2,3,504403,6,4,0,504403,2,3,0,1,3,3,1,4,German only,14,16,Boy,10,no,0,1,6,NA,5,2,3,504403,5044
50440327,504403,5044,4,2,1995,3,4,4,4,4,4,6,1,0,0,3,0,0,0,0,0,0,0,4,4,4,4,2,1,2,5,NA,2,2,2,3,3,2,3,3,2,3,3,3,2,2,3,2,3,4,1,2,504403,1,1,0,504403,4,5,0,3,2,5,2,4,Only other nationality,15,16,Girl,4,no,0,0,0,NA,3,1,2,504403,5044
50570114,505701,5057,3,2,1994,1,3,3,3,2,3,5,1,2,0,1,0,0,0,0,0,0,0,3,3,3,4,1,1,2,1,3,2,1,2,3,3,2,4,4,2,4,5,4,1,1,2,3,4,2,2,3,505701,2,1,0,505701,2,2,0,1,2,2,2,3,German only,16,11,Girl,4,no,0,0,0,2,5,2,3,505701,5057
50570115,505701,5057,3,2,1995,1,4,4,3,4,4,8,0,0,0,0,0,0,1,0,0,0,0,3,4,3,3,2,1,3,5,NA,2,1,2,3,4,3,4,3,2,4,5,4,2,2,2,4,5,5,3,2,505701,1,4,0,505701,0,5,0,0,5,5,2,3,German only,15,15,Girl,0,yes,1,0,0,NA,5,3,2,505701,5057
50570116,505701,5057,3,1,1996,1,4,4,3,3,4,8,1,2,0,0,0,1,0,0,0,0,0,4,4,4,4,2,1,3,1,3,1,1,2,1,4,1,4,4,1,4,5,4,1,1,1,3,3,2,3,2,505701,0,4,0,505701,1,5,0,1,4,5,1,3,German only,14,14,Boy,3,yes,1,0,0,3,5,3,2,505701,5057
50570120,505701,5057,3,1,1995,1,3,4,3,2,3,3,1,1,0,0,0,0,1,0,2,2,0,3,3,4,4,2,1,3,1,2,2,2,2,2,3,3,3,3,5,2,3,4,2,2,2,4,4,2,3,3,505701,0,5,0,505701,1,5,0,1,4,5,1,3,German only,15,12,Boy,2,yes,1,1,4,2,6,3,3,505701,5057
50570122,505701,5057,3,2,1996,1,3,4,4,2,3,6,1,0,0,1,0,0,0,0,0,0,0,3,4,3,4,2,1,2,2,3,2,2,3,3,3,4,3,3,4,3,4,4,2,2,2,1,2,1,4,4,505701,0,5,0,505701,3,4,0,1,4,4,2,3,German only,14,13,Girl,2,no,0,0,0,2,8,4,4,505701,5057
50570124,505701,5057,3,1,1993,1,3,3,3,2,4,6,1,0,1,1,0,0,0,0,0,0,0,3,4,4,4,1,1,3,3,2,1,2,1,3,4,3,4,4,1,4,4,4,1,1,1,3,2,2,2,1,505701,3,5,0,505701,1,3,0,1,3,3,1,3,German only,17,11,Boy,3,no,0,0,0,2,3,2,1,505701,5057
50570126,505701,5057,3,2,1995,1,3,3,3,3,2,4,1,1,0,0,0,0,0,0,2,0,0,3,3,4,4,2,1,2,3,1,3,2,2,3,3,3,3,3,2,3,3,3,2,2,3,2,3,2,2,3,505701,0,3,0,505701,2,5,0,0,5,5,2,3,German only,15,12,Girl,2,no,0,1,2,2,5,2,3,505701,5057
50570127,505701,5057,3,1,1995,1,3,4,3,2,4,5,0,0,0,0,0,0,0,0,0,2,0,3,4,4,4,2,1,2,1,3,2,2,2,3,4,3,4,4,2,4,5,4,2,2,2,5,4,4,2,2,505701,4,4,0,505701,0,1,0,0,2,1,1,3,German only,15,12,Boy,0,no,0,1,2,2,4,2,2,505701,5057
50570128,505701,5057,3,2,1996,1,3,3,2,2,3,4,1,0,1,0,0,0,1,0,2,2,0,3,3,3,4,1,1,2,2,2,2,2,3,3,3,3,3,3,2,3,4,3,2,2,2,3,2,2,3,3,505701,0,5,0,505701,4,5,0,2,3,5,2,3,German only,14,10,Girl,2,yes,1,1,4,2,6,3,3,505701,5057
50570130,505701,5057,3,2,1995,1,3,3,3,3,3,6,1,2,0,0,0,0,0,0,0,2,0,3,4,4,4,1,1,3,1,3,2,2,2,3,4,3,3,3,1,4,4,4,1,1,2,3,2,2,4,2,505701,1,3,0,505701,2,3,0,1,3,3,2,3,German only,15,12,Girl,3,no,0,1,2,3,6,4,2,505701,5057
51670111,516701,5167,1,1,1995,1,4,4,4,4,4,6,0,0,0,0,NA,NA,NA,NA,0,0,0,4,3,4,3,2,1,3,1,3,1,1,2,1,3,2,4,3,2,4,4,5,2,1,2,3,2,3,2,3,516701,0,2,0,516701,1,5,0,0,5,5,1,1,German only,15,16,Boy,0,NA,NA,0,0,3,5,2,3,516701,5167
51670121,516701,5167,1,2,1995,1,3,3,3,3,NA,9,0,0,0,0,NA,NA,NA,NA,0,2,0,3,4,4,4,NA,1,3,1,3,1,1,2,2,4,3,4,3,1,5,5,5,1,1,1,2,4,2,1,2,516701,1,1,0,516701,0,4,0,0,5,4,2,1,German only,15,12,Girl,0,NA,NA,1,2,3,3,1,2,516701,5167
51670216,516702,5167,1,2,1995,3,4,4,4,3,4,8,0,0,0,0,NA,NA,NA,NA,0,0,0,4,4,4,4,2,1,3,1,3,1,1,1,2,4,4,4,3,2,4,5,4,2,1,2,2,4,4,1,1,516702,0,4,0,516702,1,5,0,1,4,5,2,1,Only other nationality,15,15,Girl,0,NA,NA,0,0,3,2,1,1,516702,5167
51670221,516702,5167,1,2,1996,1,3,2,2,2,3,6,0,0,0,0,NA,NA,NA,NA,2,0,0,3,3,3,4,2,1,3,5,NA,2,1,3,3,3,2,4,2,3,4,5,4,3,1,3,3,4,3,3,3,516702,0,4,0,516702,1,4,0,1,4,4,2,1,German only,14,9,Girl,0,NA,NA,1,2,NA,6,3,3,516702,5167
52030210,520302,5203,3,2,1996,1,4,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,1,1,3,2,3,2,2,2,3,4,3,4,4,4,4,4,4,2,2,3,2,4,2,4,4,520302,0,5,0,520302,2,5,0,1,4,5,2,3,German only,14,14,Girl,0,no,0,0,0,3,8,4,4,520302,5203
52030212,520302,5203,3,1,1996,3,2,2,3,2,3,6,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,1,2,2,2,3,5,5,3,4,4,4,4,5,3,4,2,4,4,5,2,5,3,3,3,520302,5,3,0,520302,1,4,0,1,4,4,1,3,Only other nationality,14,9,Boy,0,no,0,0,0,2,6,3,3,520302,5203
52030213,520302,5203,3,2,1995,1,4,4,4,4,2,4,3,1,0,0,0,0,0,1,0,0,0,2,4,4,4,1,3,3,1,1,4,4,3,3,2,3,3,2,2,1,2,2,3,3,4,2,4,2,4,4,520302,2,5,0,520302,2,2,0,2,1,2,2,3,German only,15,16,Girl,4,yes,1,0,0,2,8,4,4,520302,5203
52030214,520302,5203,3,2,1995,1,4,4,4,4,4,6,1,0,1,0,0,0,0,1,0,0,0,2,4,3,3,1,1,2,1,2,1,2,2,3,4,2,3,3,2,4,5,4,2,1,2,3,2,3,4,2,520302,3,5,0,520302,2,3,0,2,2,3,2,3,German only,15,16,Girl,2,yes,1,0,0,2,6,4,2,520302,5203
52030215,520302,5203,3,2,1996,1,2,2,2,2,3,9,1,1,0,1,0,0,0,0,0,0,0,3,4,4,4,1,1,2,2,2,2,2,2,3,4,2,4,3,3,4,4,4,2,2,2,4,2,2,3,2,520302,1,1,0,520302,3,4,0,3,2,4,2,3,German only,14,8,Girl,3,no,0,0,0,2,5,3,2,520302,5203
52030217,520302,5203,3,2,1995,1,3,3,3,4,3,9,1,0,0,0,0,0,0,0,0,2,0,3,3,3,4,2,1,2,1,2,2,2,3,3,3,3,4,4,2,3,5,5,2,2,2,3,2,4,3,2,520302,0,4,0,520302,7,5,0,4,1,5,2,3,German only,15,13,Girl,1,no,0,1,2,2,5,3,2,520302,5203
52030218,520302,5203,3,1,1996,1,4,4,4,4,4,7,1,0,0,0,0,0,0,0,2,2,0,3,4,4,4,2,1,3,1,2,1,1,2,2,3,1,3,4,2,4,3,3,2,2,2,2,2,2,3,3,520302,3,4,0,520302,0,3,0,0,4,3,1,3,German only,14,16,Boy,1,no,0,1,4,2,6,3,3,520302,5203
52030219,520302,5203,3,2,1995,1,3,3,3,3,3,7,0,0,0,1,0,0,0,0,0,0,0,4,3,4,4,2,1,2,1,2,2,2,2,3,3,3,4,3,2,5,4,4,2,2,2,4,4,4,4,2,520302,0,5,0,520302,3,5,0,2,3,5,2,3,German only,15,12,Girl,1,no,0,0,0,2,6,4,2,520302,5203
52030225,520302,5203,3,1,1996,1,3,4,3,3,4,10,0,1,0,0,0,0,0,0,2,2,0,3,4,4,4,2,1,2,1,2,2,1,2,3,4,2,4,3,2,2,4,4,2,2,2,4,4,4,2,2,520302,0,4,0,520302,1,5,0,0,5,5,1,3,German only,14,13,Boy,1,no,0,1,4,2,4,2,2,520302,5203
52030410,520304,5203,3,2,1995,1,3,3,3,2,4,5,2,1,0,1,0,0,0,1,0,0,0,3,4,4,3,1,1,2,1,2,2,2,3,3,3,2,4,3,2,4,4,4,2,1,2,3,3,4,4,4,520304,3,4,0,520304,1,4,0,0,5,4,2,3,German only,15,11,Girl,4,yes,1,0,0,2,8,4,4,520304,5203
52030413,520304,5203,3,1,1995,1,3,4,4,3,4,6,1,1,0,0,0,0,0,0,4,4,5,2,4,4,4,2,1,3,1,3,1,1,1,2,3,1,3,4,2,2,4,2,2,2,2,5,4,2,2,2,520304,9,5,0,520304,3,5,0,3,2,5,1,3,German only,15,14,Boy,2,no,0,0,13,3,4,2,2,520304,5203
52030414,520304,5203,3,2,1996,1,2,2,3,2,4,7,0,0,0,1,0,0,0,0,2,0,0,3,4,4,4,2,1,2,1,2,2,2,2,3,2,3,3,1,2,4,4,4,3,2,2,2,3,2,2,2,520304,1,1,0,520304,5,3,0,2,2,3,2,3,German only,14,9,Girl,1,no,0,1,2,2,4,2,2,520304,5203
52030417,520304,5203,3,1,1995,1,4,4,4,3,4,5,3,0,0,0,0,0,0,0,0,0,0,2,4,4,4,2,1,1,1,2,4,3,2,3,2,3,2,2,4,3,2,2,4,2,5,4,4,2,2,2,520304,3,5,0,520304,3,3,0,2,2,3,1,3,German only,15,15,Boy,3,no,0,0,0,2,4,2,2,520304,5203
52030418,520304,5203,3,1,1994,2,3,3,3,2,4,8,1,1,0,1,0,0,0,1,0,0,0,4,4,4,4,2,1,3,3,2,1,1,1,2,3,1,3,4,1,5,5,5,1,1,1,3,2,2,2,2,520304,0,3,0,520304,2,5,0,2,3,5,1,3,German and other nationality,16,11,Boy,3,yes,1,0,0,2,4,2,2,520304,5203
52030419,520304,5203,3,2,1994,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2,1,2,2,3,2,2,2,3,2,3,3,2,2,5,5,5,2,1,2,4,3,4,2,2,520304,7,4,0,520304,0,2,0,0,3,2,2,3,German only,16,12,Girl,0,no,0,0,0,2,4,2,2,520304,5203
52030420,520304,5203,3,1,1995,1,3,3,3,3,4,9,1,0,0,0,0,0,0,1,0,0,0,3,4,4,4,2,1,2,1,2,2,1,2,2,3,3,3,3,2,4,4,4,2,2,2,4,4,4,2,2,520304,2,5,0,520304,5,5,0,3,2,5,1,3,German only,15,12,Boy,1,yes,1,0,0,2,4,2,2,520304,5203
52030421,520304,5203,3,2,1996,1,3,4,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,3,1,3,2,1,2,2,4,1,4,3,2,4,5,4,2,1,2,4,4,2,2,2,520304,0,2,0,520304,2,4,0,2,3,4,2,3,German only,14,13,Girl,0,no,0,0,0,3,4,2,2,520304,5203
52180110,521801,5218,3,1,1994,1,4,4,4,2,4,9,1,1,1,0,0,0,0,0,0,2,0,3,4,4,4,1,1,3,1,2,2,2,3,3,1,1,4,3,2,5,3,3,2,1,2,5,5,5,1,1,521801,0,5,0,521801,1,4,0,1,4,4,1,3,German only,16,14,Boy,3,no,0,1,2,2,2,1,1,521801,5218
52180112,521801,5218,3,1,1994,1,3,4,3,2,4,6,0,1,0,0,0,0,0,0,2,2,0,3,4,3,4,2,1,2,1,2,2,2,2,2,4,2,3,3,2,4,3,3,2,2,2,2,4,2,2,2,521801,0,1,0,521801,0,1,0,0,2,1,1,3,German only,16,12,Boy,1,no,0,1,4,2,4,2,2,521801,5218
52180113,521801,5218,3,2,1995,1,3,3,2,1,2,5,1,2,0,3,0,0,0,1,2,0,0,3,4,4,4,1,1,2,2,3,5,2,2,4,3,4,3,3,4,5,5,3,2,4,4,5,5,4,4,4,521801,5,4,0,521801,0,0,1,0,1,0,2,3,German only,15,9,Girl,6,yes,1,1,2,2,8,4,4,521801,5218
52180114,521801,5218,3,2,1995,1,2,4,2,1,4,8,0,1,1,1,0,1,0,0,0,0,0,4,4,4,4,2,1,1,4,2,4,5,4,3,4,3,4,4,4,2,5,4,4,4,5,5,5,5,2,2,521801,3,4,0,521801,2,2,0,2,1,2,2,3,German only,15,9,Girl,3,yes,1,0,0,2,4,2,2,521801,5218
52180118,521801,5218,3,1,1995,1,3,4,4,3,4,8,1,1,0,2,0,0,0,0,0,0,0,4,4,4,4,2,1,2,1,2,1,2,3,3,3,2,4,3,2,3,3,3,2,2,1,5,4,4,2,2,521801,0,1,0,521801,0,0,1,0,1,0,1,3,German only,15,14,Boy,4,no,0,0,0,2,4,2,2,521801,5218
52180123,521801,5218,3,2,1995,2,2,3,3,2,4,5,1,1,2,1,0,0,0,0,2,2,2,2,4,4,3,2,1,3,2,2,1,1,1,2,3,2,4,3,1,3,4,4,1,1,1,3,3,2,3,2,521801,1,4,0,521801,2,0,0,0,1,0,2,3,German and other nationality,15,10,Girl,5,no,0,1,6,2,5,3,2,521801,5218
52180124,521801,5218,3,1,1996,1,4,4,4,3,3,9,1,1,1,1,0,1,0,0,0,0,0,3,4,4,4,2,1,2,1,3,5,4,5,3,2,3,3,4,2,4,2,2,4,4,4,5,5,2,2,2,521801,0,2,0,521801,1,4,0,1,4,4,1,3,German only,14,15,Boy,4,yes,1,0,0,2,4,2,2,521801,5218
52180125,521801,5218,3,2,1996,2,4,4,4,4,4,2,0,1,0,0,0,0,0,0,2,0,0,3,3,3,3,2,1,2,2,2,2,1,2,3,4,1,4,3,2,3,3,3,2,1,2,1,4,1,4,5,521801,0,4,0,521801,2,2,0,0,3,2,2,3,German and other nationality,14,16,Girl,1,no,0,1,2,2,9,4,5,521801,5218
52180126,521801,5218,3,2,1995,1,4,4,4,4,4,7,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,3,1,2,1,1,2,3,4,1,4,3,1,5,5,5,1,1,1,4,3,2,1,2,521801,0,0,1,521801,1,5,0,1,4,5,2,3,German only,15,16,Girl,1,no,0,0,0,2,3,1,2,521801,5218
52180127,521801,5218,3,1,1995,1,3,3,3,2,4,8,1,1,0,1,0,0,0,0,0,0,0,3,4,4,4,2,1,3,1,3,2,1,2,2,3,2,3,3,2,3,4,4,2,2,3,4,4,2,2,2,521801,2,1,0,521801,0,2,0,0,3,2,1,3,German only,15,11,Boy,3,no,0,0,0,3,4,2,2,521801,5218
52180129,521801,5218,3,2,1995,1,4,4,4,3,3,4,0,0,1,0,0,0,0,0,0,2,0,3,3,3,4,1,1,1,1,1,2,1,2,3,1,4,1,1,5,5,4,3,4,2,4,3,4,3,2,3,521801,2,4,0,521801,2,4,0,1,4,4,2,3,German only,15,15,Girl,1,no,0,1,2,1,5,2,3,521801,5218
52180130,521801,5218,3,1,1995,1,3,3,4,3,4,6,0,1,1,2,1,0,0,1,0,0,0,4,4,4,1,2,1,3,1,2,2,2,3,1,4,2,4,3,1,4,4,4,1,1,1,3,2,3,2,2,521801,8,3,0,521801,2,3,0,1,3,3,1,3,German only,15,13,Boy,4,yes,2,0,0,2,4,2,2,521801,5218
52180210,521802,5218,3,1,1994,3,4,4,4,4,2,3,2,3,0,1,0,1,0,1,0,0,0,3,4,4,4,2,1,2,1,2,1,1,1,2,3,2,4,3,3,3,2,2,2,1,2,1,1,1,3,1,521802,0,4,0,521802,1,5,0,0,5,5,1,3,Only other nationality,16,16,Boy,6,yes,2,0,0,2,4,3,1,521802,5218
52180215,521802,5218,3,2,1995,1,4,4,4,4,4,9,1,1,1,1,0,0,0,0,0,0,0,3,4,3,4,1,1,3,1,3,1,1,2,2,2,3,4,3,2,2,2,4,1,1,4,5,3,2,2,2,521802,0,5,0,521802,3,3,0,1,3,3,2,3,German only,15,16,Girl,4,no,0,0,0,3,4,2,2,521802,5218
52180216,521802,5218,3,1,1995,1,3,4,3,3,4,5,2,1,0,0,0,0,0,1,0,0,0,3,4,4,3,1,1,2,3,2,2,1,2,2,3,2,3,3,2,3,3,2,2,2,2,4,2,4,2,3,521802,3,3,0,521802,0,3,0,0,4,3,1,3,German only,15,13,Boy,3,yes,1,0,0,2,5,2,3,521802,5218
52180219,521802,5218,3,2,1996,1,4,4,4,2,4,9,0,0,0,0,0,0,0,0,0,2,0,3,4,4,4,1,1,3,1,3,1,1,1,2,4,3,4,4,1,4,4,4,1,1,2,3,5,2,2,2,521802,4,1,0,521802,2,2,0,1,2,2,2,3,German only,14,14,Girl,0,no,0,1,2,3,4,2,2,521802,5218
52180220,521802,5218,3,2,1996,1,4,4,4,3,4,2,1,1,0,1,0,0,0,0,0,0,0,4,4,4,4,1,1,1,3,2,5,5,4,3,2,4,2,2,4,1,2,1,4,3,5,2,3,1,3,3,521802,0,0,1,521802,7,4,0,2,3,4,2,3,German only,14,15,Girl,3,no,0,0,0,2,6,3,3,521802,5218
52180223,521802,5218,3,2,1995,1,4,4,4,3,3,8,1,0,0,0,0,0,0,0,0,2,0,3,3,4,4,2,1,2,5,NA,2,1,2,3,3,3,3,3,2,4,4,4,2,1,2,2,3,3,3,3,521802,1,2,0,521802,2,4,0,2,3,4,2,3,German only,15,15,Girl,1,no,0,1,2,NA,6,3,3,521802,5218
52180224,521802,5218,3,1,1995,1,3,3,2,2,4,5,3,2,0,0,0,0,0,0,2,2,2,4,4,4,4,2,1,2,1,2,2,3,4,3,2,3,3,2,2,5,5,3,2,2,2,3,4,4,3,2,521802,0,2,0,521802,1,5,0,1,4,5,1,3,German only,15,10,Boy,5,no,0,1,6,2,5,3,2,521802,5218
52180225,521802,5218,3,2,1996,1,3,4,3,3,4,7,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,1,1,2,3,3,1,1,1,3,3,4,4,3,2,4,4,2,2,2,2,2,1,2,2,2,521802,0,4,0,521802,0,5,0,0,5,5,2,3,German only,14,13,Girl,1,no,0,0,0,2,4,2,2,521802,5218
52180228,521802,5218,3,1,1996,2,3,3,3,3,4,5,2,2,0,0,0,0,0,1,0,0,0,4,4,4,3,1,1,2,1,3,2,2,2,3,2,2,3,3,4,5,3,3,2,2,2,3,5,2,3,3,521802,0,5,0,521802,1,5,0,0,5,5,1,3,German and other nationality,14,12,Boy,4,yes,1,0,0,2,6,3,3,521802,5218
52280212,522802,5228,5,1,1995,1,3,4,3,3,4,7,1,1,0,1,1,0,1,0,0,2,0,3,4,4,4,2,1,2,1,3,2,2,1,3,3,2,4,3,2,3,4,4,2,2,3,4,3,2,4,3,522802,4,0,0,522802,0,4,0,0,5,4,1,5,German only,15,13,Boy,3,yes,2,1,2,2,7,4,3,522802,5228
52280213,522802,5228,5,1,1995,1,3,3,3,3,4,9,0,1,0,1,0,0,0,1,0,0,0,4,4,4,4,1,1,3,1,3,1,1,2,2,4,2,4,3,3,5,5,4,2,1,3,4,5,3,4,3,522802,0,4,0,522802,5,5,0,3,2,5,1,5,German only,15,12,Boy,2,yes,1,0,0,3,7,4,3,522802,5228
52280214,522802,5228,5,2,1995,1,4,4,4,4,4,5,0,0,0,1,0,0,0,0,0,2,0,3,4,4,4,2,1,2,1,2,2,2,2,3,3,2,4,3,2,4,5,2,2,1,2,2,4,2,3,3,522802,1,3,0,522802,0,5,0,0,5,5,2,5,German only,15,16,Girl,1,no,0,1,2,2,6,3,3,522802,5228
52280217,522802,5228,5,1,1996,1,3,4,4,2,4,5,1,0,0,0,0,0,0,0,0,5,4,2,4,4,4,2,1,3,1,3,1,1,1,2,4,1,4,3,1,5,5,5,1,1,1,5,4,5,4,3,522802,2,1,0,522802,0,5,0,0,5,5,1,5,German only,14,13,Boy,1,no,0,0,9,3,7,4,3,522802,5228
52280218,522802,5228,5,1,1996,1,4,4,3,3,4,7,1,1,2,2,0,0,0,0,0,0,0,4,4,4,4,2,2,2,1,3,1,2,1,3,4,2,4,3,4,4,4,4,2,2,2,2,4,3,3,4,522802,0,3,0,522802,3,5,0,0,5,5,1,5,German only,14,14,Boy,6,no,0,0,0,2,7,3,4,522802,5228
52280222,522802,5228,5,2,1996,1,4,4,4,3,4,7,2,0,0,0,0,0,0,0,2,2,0,3,4,4,4,1,1,3,1,3,1,1,1,3,4,2,3,3,1,4,2,2,1,1,1,1,2,2,4,2,522802,0,2,0,522802,1,5,0,1,4,5,2,5,German only,14,15,Girl,2,no,0,1,4,3,6,4,2,522802,5228
52280223,522802,5228,5,1,1995,1,2,3,2,2,4,6,0,0,0,2,0,0,0,0,0,0,0,3,4,4,4,2,1,3,2,2,2,1,2,3,2,3,3,4,2,4,4,3,2,1,2,5,4,4,3,3,522802,1,3,0,522802,3,5,0,2,3,5,1,5,German only,15,9,Boy,2,no,0,0,0,2,6,3,3,522802,5228
